0,1,2,3,4,5,6,7,8
-4.295322553736757,-2.2070419400266856,0.8226026596354851,0.7257849679082854,-0.26767591628409204,1.7654449624403443,2.1081517446272158,-0.46251805533813006,-0.0035125385061435285
-0.8564534876151864,-0.12637123078948567,4.724291228893702,-0.49198002279799996,-1.3815570074174428,-1.1017516723494667,0.03681897346664752,-1.6905259089266904,0.14686301657771306
-2.5031284706519146,-0.7653251545257702,-0.43219325235710704,-1.6671561785087934,1.2386045628360118,0.41668636746774107,-1.6842743445458743,-0.5662804691361834,-0.3164116709556359
-0.8060799911246974,0.9177402931997499,-0.25322993224904455,1.0097998534098507,0.15309731325555467,-2.3746914668128594,-0.6160300825988914,0.2593850722368692,-0.008828083654920413
0.4258389884737563,0.8784234881842947,-0.1932586188418009,1.0432454660792658,-0.5869652776536799,0.16544861371835143,-0.3826450124610157,0.385148110117028,0.21833094674137266
3.2271452666718066,0.2542998090286438,1.4541550576343645,2.650425415630439,2.5807917776676446,-0.3391317924738382,-0.8368583014246067,0.7158778485057151,1.1485144131665475
-0.19561161252791112,0.8478461026788406,-0.17927060849866547,1.1196463854266858,0.017259667813771893,-0.8725861999136548,-0.5992603951372302,-0.040454955047950936,-0.02966942765348737
0.6017074322321426,0.10105165967836588,0.4899591098537347,1.044670294213788,-1.0905832245570828,-1.4525103287035828,0.927608740969821,-0.6146031048967728,1.8508427385945483
-0.989039482569643,1.8033045846868094,0.540209544253769,0.3956126600968485,0.7794450236421404,-0.9270416859623264,-0.19830070114544904,-0.4811540405796627,-0.3261787955939415
-3.020268189199317,-0.8607324400191089,-0.250668467999333,0.003234982396988888,-0.1037641884828714,0.8776313984601679,-2.6387579119471622,0.9595693865374432,0.08840355365159176
0.12076903647181662,-0.39058918680851873,-1.3693135127151475,-0.9962424902423059,-0.036255999728363526,0.042671219130645914,-0.5046423797962349,-0.28698947878475334,-0.5285151494572828
-0.3370708691196677,1.233029503190006,-1.7940843056902886,-1.5975512284279094,-0.4405713435632385,-0.004167588095280747,1.6973882044677573,0.36277505988264497,-0.15853716856919772
-0.20029702371570648,-0.009056069039971647,-1.0827676244745714,-0.017593393124578843,0.1749256762109461,0.6841766744803116,-0.3743402411242265,-0.7579255381822185,-0.17330942261137905
3.0739163443701027,-3.436306398536898,-0.1985389699133509,-0.35708623084615015,0.32632497349908185,-0.9050054911435003,0.04381580910871494,0.20437854330912128,0.012031705889126476
2.1434285056167894,-1.3566672021716601,-0.45917313208548055,-1.0134493623415959,0.24254156473387914,-0.5204060577650065,0.5416045107104447,0.8998825692639405,-0.03933034434018425
0.30791414796862104,-0.7642551017100778,1.263423469968403,-1.1037983575393724,0.21960990419134738,0.02480537686669207,-0.1622190834025024,-0.24132210737440515,-0.655318625719305
1.6424987296379392,0.15750909315334619,-1.3397945556700004,-1.868570563084456,0.7830680123656382,0.8585219661149189,0.6853737687316221,0.28401723178109,0.11058697000208581
4.66189895803819,-1.494450514203261,-0.3984619861357464,0.7959900982133179,-1.9401975251726884,-1.4721235590418038,-0.21641402210374805,0.4704786774363244,0.36356849318032325
2.2259362359340833,1.0961178816706258,0.7449987523327888,1.0477940402104093,-0.8721762524198523,-1.3409810378710707,1.268335821674726,-0.12057050082224868,0.6843531767244946
-0.5024278209965705,1.1013988187979462,-1.5352855692772216,-0.4281917932874692,0.17741103387542978,0.32853049530627365,-0.6158507195965675,-0.1815846763095701,-0.1684810080676002
-2.114886634353267,1.2844560895635209,3.434211052852814,-0.960949577749728,-1.2981330600863596,0.3761607819809928,-0.003941379589662961,-1.687208336985263,-0.33484926909280094
1.628227263393078,-0.8044293265078087,-1.2591481884257045,-0.7560607961275374,0.5832717886765234,0.4866139730423403,-0.48833522210249125,-0.12971513936085946,-0.00753761048220408
-3.9975060269783436,-0.9568661099846811,-0.6474975686444635,0.19285147215406714,0.01890044812229029,-0.007887350048874829,-1.085252974887848,0.7820003972612615,0.3364427333404984
2.8427890812556567,2.3087896428370556,0.7780471203901697,0.7639575474001967,-0.6573889678651943,-0.818058581209757,-0.9600205488429793,1.6315859631695837,0.8119670439160747
